address,is_eligible_l1_gas,is_eligible_opc_gas,a_min_contract_created_at,b_last_transfers_in_days,c_last_active_in_days,d_gas_fee_eth_last_180days_threshold,e_is_wlta_creator,multiplier,op_amount_raw
0x34e0605e441071e4ed5587eb0e0af2d53b508316,False,True,False,False,False,True,False,1.05,80771961245180108335
0x34e27cd9a1d7918fe9e1a34c92055eff5768455d,True,False,False,False,False,False,False,1.0,124248542045193602235
0x34e2c24a7b6385f2b0a7106224982ae4c402e425,True,False,True,False,False,False,False,1.05,27150360773553650517
0x34e4451b1da7615e9897de4896f1645a8ef9ecfc,False,True,False,True,True,True,False,1.25,1002197263911520508373
0x34ea2897ca8c8c7d6fdd6d26c9487f98accdc83e,True,True,False,False,True,True,False,1.1,196747916875743698029
0x34f03c5a7af9ac02d28fa5d4dfcfe6475bc340df,True,False,True,True,False,True,False,1.25,4834042077367515958031
0x34f1f2e1b75936f3e1dcbcdd7eca68f82d99843c,False,True,False,False,False,False,False,1.0,22714469165754000102
0x34f4c8c96e5271f66cc8efafe45dc9d1c881745c,True,False,False,True,False,True,False,1.1,59078333834459876073
0x34f913b96b16a42b876989c6289b348f0096f3c6,True,False,True,True,False,True,False,1.25,38410521951022850828
0x3500ae55e4f4fcf9c8aa5d5f311862d21d6c7e63,False,True,False,True,True,False,False,1.1,21051673077102250886
0x350228fa559e4bda35c80a379995cda1eceaf4a6,True,False,False,True,False,True,False,1.1,28489022742233345298
0x3506bfabfe48ef0e63190924008c5c7197b442cf,False,True,False,True,True,True,False,1.25,184337981042426235945
0x35086e8ca52a8163e7f06090e2b749f971a1e736,True,False,False,False,False,False,False,1.0,20773165363162622299
0x350fd212fb1b124bc139e1e4741635ce0d13dd81,True,False,True,True,False,True,False,1.25,424154755318330899172
0x350fdc0b84296e5dcdef8406177b37111d0e726b,True,False,False,True,False,True,False,1.1,1377091805949123909159
0x35153c3d95856370d755c0d436be8ca74fc8c881,False,True,False,False,True,False,False,1.05,32149337789302649071
0x3519565eadccea44343b9223245f18ad3e5146e7,True,False,False,False,False,True,False,1.05,24338823562411537438
0x351e0709ba395411b3b04e87957b13e7d4ffd739,False,True,False,True,True,False,False,1.1,22515083838915256109
0x351fce9422dd1d15aa0aa488a67eac7f4af2cdc2,False,True,False,True,True,True,False,1.25,197313131875133109361
0x35227d845e03e41c10c6b3658bc9d282e95335af,False,True,False,False,False,True,False,1.05,59144289483837077626
0x352357d22d81170538c53e6bdd83a6f89fade7bc,False,True,False,True,True,True,False,1.25,163335500792238121903
0x3526ce7a2581eead1a29c6191ef77a9bd8b95e62,False,True,False,True,True,False,False,1.1,20233953925326900958
0x3527a204a5260a0e36ca695312379370328e4e6c,True,True,True,True,False,True,False,1.25,479734737920547615886
0x3528416a15c2b5b856e988898d6ba1b773ba8c66,False,True,False,True,True,False,False,1.1,21258462515175050811
0x352eb611b82b076c49bc923570e602ff7201bba5,True,False,True,True,False,True,False,1.25,20349713166405045683
0x352f6aa85c8584fc29adda8ee31faf051495528d,True,False,True,True,True,False,False,1.25,111340867008168359575
0x35303310540a6037307633ef708641f9f5afde03,True,False,False,False,False,True,False,1.05,66213047869743320462
0x3535136e5c89a29b8c7f71e418b8ea7836b6a588,True,False,False,False,False,False,False,1.0,203380876474794064279
0x3537763dab69ba36c6cd2124fba117c6c67b5743,True,False,True,True,False,True,False,1.25,2760221754370479629870
0x353ad6c78a92a28328a8412f5cfc7e90030f3c76,True,True,False,True,True,True,False,1.25,1457210082484706163086
0x3540fdefd41806c326dd1194847fe5a2dcb0fab3,False,True,False,True,False,True,False,1.1,581275246927361877169
0x3542fa35648ebd7edbe22900d7bdfb48d591570e,False,True,False,True,False,True,False,1.1,114355465798207703187
0x35435f5164b920fa073b745b5264c976c5571855,True,False,True,True,False,True,False,1.25,713733052403338660952
0x35438ee060440515cdcc02cbee207f841b85002c,False,True,False,False,False,True,False,1.05,77471737441969494853
0x3549cc5f7c864d938e2c61f705133b33fef427ce,True,False,False,False,False,False,False,1.0,95963056049538039360
0x3549d95f144c0cc9eb5fc29fc8b6881a84d51536,True,False,True,True,False,True,False,1.25,1558593552169661506923
0x354b39488506b3e931dec20ea64965f49587112b,False,True,False,False,True,True,False,1.1,28067980244326001582
0x354d4d759c49094f60d537bfd7177c05b70c20cc,True,True,False,True,True,False,False,1.1,27541431379218920483
0x3550e993a22e1aeabf08b6d98df9071305e6a430,False,True,False,True,True,True,False,1.25,210399606071295011134
0x3553e18d943a3fada3b4ab62eda6b8304ca52e09,True,False,False,False,False,False,False,1.0,20123972226538469954
0x3555d9a6b4ad330006d8a3eae04f74d5ee73929f,False,True,False,False,False,False,False,1.0,24374624971525001627
0x3557974b26281f9fead3ee445e95e575aad811b9,False,True,False,True,True,True,False,1.25,439706915371182560648
0x35579a22bced052635ef33f57d2b3fe2437934ef,True,False,False,False,False,False,False,1.0,47315569487114579772
0x355843875c73dd3aa462ccb588eff5880c3e1a94,True,False,True,True,False,True,False,1.25,21823123209535989275
0x355c4e04df74b8dec8a51de665866a2793e76865,False,True,False,False,False,True,False,1.05,37828209711554855232
0x35656619e256d1573b7043642b8d09976be6a887,True,False,False,False,False,False,False,1.0,959243779526537878155
0x3566b8a2aaee36bc87d979cf5cabc7551f6b3e83,False,True,False,False,False,True,False,1.05,28139986622448223130
0x356a61a2fbdecae55e609549c173939bb6009837,True,False,True,True,True,True,False,1.5,133129966940965033473
0x356b6076679ad700e5eb751b03b6a13ea1dc10e6,True,True,True,False,False,True,False,1.1,119828190156370851582
0x356c08f05a14b11de854858493407c2b5c10a324,False,True,False,False,False,True,False,1.05,45544902692797720078
0x356c8460cb3d1fab69c64ffa40a4ce26f5427f60,True,False,True,True,False,True,False,1.25,651107951904475498850
0x356d2f96ce1b2600b106149a6d4e7bd1dc9e218c,True,True,True,True,False,True,False,1.25,301223317780392449095
0x35765650eb5ed930ebf4dd0b593a4d4e8aefae39,True,False,True,False,True,False,False,1.1,249469227425631402184
0x357826e5f78b5360d6866afe288e5d2436fc50a6,True,False,False,True,True,True,False,1.25,81459446644693201733
0x357a62f10865b7f1cddce9edb957253a9a493460,True,False,False,False,False,False,False,1.0,57913012496172001420
0x357cc8a6b19719d797ad77c239e6a0627007a478,False,True,False,False,True,False,False,1.05,26152907889831450206
0x357da4902746d2237ecca85fa55605fbf4da9919,True,False,False,False,False,False,False,1.0,39619672163580951008
0x3584253dc5bd8043a20ed7b6efb3683be5a3763f,True,False,False,True,True,True,False,1.25,735485123690653495032
0x3585ca22df80d70f6d1cc0867d8387c360181349,True,True,True,True,True,True,False,1.5,713646751635195300878
0x35860583266f6c6cad540ef07b4d36ec0d925916,True,False,True,True,True,True,False,1.5,57581307336045504996
0x358bace738251f3984518b4ff3e86da9fabd95c0,False,True,False,True,True,True,False,1.25,937787094905858680249
0x358ef116fc365ada4c21c1fe34a993dcfa9c3146,True,False,False,False,False,False,False,1.0,28365003465075982803
0x358fc729e188332a93b291645bc28c6bc30d6bc6,True,False,True,True,False,False,False,1.1,61790712071555823570
0x3597c297bc83bed81fccda669838fd8562e9d4b5,True,False,True,True,False,True,False,1.25,104440635917784106823
0x3599a379ef1814dec364ecf0e6835991918f7d57,True,False,False,True,False,False,False,1.05,62059674460607716640
0x359be354c0943fab200af92839b36b7e50220a7a,True,False,True,True,True,True,False,1.5,35875328735369613753
0x359cdfed0e9836dc25b0b036cab1adbc9cadb83c,False,True,False,True,True,True,False,1.25,150707521402891245543
0x35a8fb13a3af83ad1002aef2a7fa4733f7bc8794,True,True,True,True,True,True,False,1.5,1224361762317461398197
0x35af041308bac6cd74ea2e001c84a48fb3662a56,False,True,False,True,True,True,False,1.25,144497136913838744476
0x35b7639a8d86950dd641aae3a33906d18c4f6433,True,True,True,True,True,True,False,1.5,2373730318439290840615
0x35b7b7c40de5cff2f89a6648b88c1c9c0257742c,True,False,True,True,True,True,False,1.5,291505487067674494028
0x35bf185349393b603edd215e86d5fcfc24f7a496,True,False,False,True,False,True,False,1.1,53007138263501111908
0x35c34cc0c1b3142d9999fb0bf4613ec87dc97f28,False,True,False,False,True,True,False,1.1,78263225585866209144
0x35c3885d43e0c98cffc99257d200272b9505b73a,True,False,False,True,True,True,False,1.25,449622298730591353433
0x35c7a29530963fb8b432a1cbdfe545a0bf01e04c,False,True,False,False,False,True,False,1.05,89813769703489143126
0x35c8abb47dd7da816a492dd582acea91cd02a65c,True,False,False,False,False,False,False,1.0,32747060727241247946
0x35d359a345d48eb9c52c3ab8b2d510109b2b7120,False,True,False,False,True,False,False,1.05,239256983117564459462
0x35d6544b4f93f1789a9ac33b260e06df68352d02,False,True,False,True,False,True,False,1.1,92649930485124656343
0x35d89a8699f256c60fa87645f76cc634e0af5938,True,False,True,True,False,True,False,1.25,190415369800135607647
0x35dd9a78b62d912e035206299a09e2f825d42494,False,True,False,False,True,True,False,1.1,144858098346128201683
0x35dfa1dbb4b8e82e8a924c53e3649112e45a05f4,True,False,True,True,True,True,False,1.5,92620355630481270737
0x35ed163479cbd7db9bb8a7adbcb680f368a89501,True,False,True,True,True,True,False,1.5,98254625829822487049
0x35f72a591b0f32938b8668b846fc7592fd99aa85,False,True,False,False,True,True,False,1.1,2782222076537806970009
0x35f8c88322964b4e23816f6d14cb988a5b91cbda,False,True,False,True,True,True,False,1.25,281533764896310003678
0x35f9158c7fce393f7ff100a03b0cdaaa79fc456b,True,False,True,True,False,True,False,1.25,222430270817734026423
0x35fbc7fce711c724410279a3777332c938a34500,True,False,True,True,False,True,False,1.25,396777400977710726693
0x360366ec43859ad640e9bba3b8a2af64dc5a6e51,True,False,True,True,False,True,False,1.25,1002381980106942933162
0x3605baf017c651468fbeee418ac58955a9674e6d,True,False,False,True,False,True,False,1.1,78211122477042508194
0x3607714c059a49b23695a784d7e6ac86fc0dc355,True,False,True,True,True,True,False,1.5,445901223848405606986
0x3608ee65e17fa43041c9d81b2e1f7f88b969b4a3,True,False,True,False,True,True,False,1.25,61928727652255275871
0x360f3375406916d608db9d2a97a936b2091bea9a,False,True,False,True,True,True,False,1.25,51073078582655625723
0x3611658117d41adbd625545109f5378e607c1452,True,False,False,False,False,False,False,1.0,24578856244880441295
0x361490e084f6708a3156aa7ae7929e73222dea49,False,True,False,True,True,True,False,1.25,71442506503414364261
0x361aba78ae91ddcbf72b7618c88427834dde5f09,True,True,False,True,True,True,False,1.25,179819023831557160520
0x361bb0e9b8a6f875518aa9aebbe974b1f4230501,True,False,True,True,False,True,False,1.25,255510297316380331267
0x362156efb8f231d12e3caa746f4f646ce7fdde4b,True,False,False,True,True,True,False,1.25,197932448540315704122
0x3622e93e796fd33547ecd5a09f22a63c271b9797,True,False,True,True,True,True,False,1.5,453906265143827170050
0x3624e0b99787be04421fb5aaaa77a54d65d6e5f6,False,True,False,True,True,True,False,1.25,38063323621305620748
0x362aa6ce4465ff47bb031be9fd4ea6834e2ab165,True,False,False,True,True,True,False,1.25,63911507922042993357
0x3632a48fc27ad3a976ffb5f0a64731b6a3869c82,True,False,False,False,False,False,False,1.0,442358635970722843922
0x363c91dd1e25f6be71ad79fc460ce3b03e0d92a1,False,True,False,False,True,True,False,1.1,38574068754634055267
0x363d4053cfb4c77597117f1c5f178f3668801109,True,False,False,False,False,True,False,1.05,40166494682146328898
0x363dc79b36030983279f039ed541ab170bbd2451,True,False,True,True,False,True,False,1.25,116433904598494194715
0x363f09346e23cb648570e2d7319e19f398acd704,False,True,False,False,False,True,False,1.05,39690858551877752802
0x364092af15549f9d0fda99346759ffe4fbef511b,False,True,False,True,False,False,False,1.05,462765685343119230311
0x364eea3c5791d50419f0e0ad714e8775c88e2179,False,True,False,True,True,True,False,1.25,631485985540198726085
0x365212ecc6715a561c1ec128fcc3aed9dbf3c404,False,True,False,True,False,True,False,1.1,219569033725089411746
0x365a9a61191f249ba4f0d21263852da78d6fad7c,True,True,True,False,True,False,False,1.1,26836712367217959496
0x365afdce821e5e8ee887c121f6aa4c2f84eaa23b,True,False,False,True,True,True,False,1.25,255307893541178174246
0x365c231a37e1de128e62cf173923a7fbae785860,True,True,False,True,True,True,False,1.25,57856081959442818174
0x365f027f73d3d176619b2dd8ca0bdd7766bcf24d,False,True,False,True,True,False,False,1.1,682914379447987585081
0x3660f30b87d19a30974db4fe527e45fe57a70dea,True,False,True,True,False,True,False,1.25,56892016862275823996
0x366159340ee4cf5f4475cddf0e17ed525b2d8f7c,True,False,True,True,True,True,False,1.5,28286892808567731805
0x36619efea5138f60f31a461984fadba4a9e464ea,False,True,False,False,True,False,False,1.05,89728061961122037360
0x3662bb4faa924b1e4f95ae3e5dd8d8b168b9f4a1,True,False,False,True,True,True,False,1.25,27325530946500244056
0x36637df49a5b2ac5bbf10fe03a067fc8d068f298,True,False,False,True,True,False,False,1.1,255140791294240813158
0x366593a995ee38c47b116fb9102960f1ec954a35,True,False,True,True,False,True,False,1.25,20107551444099183158
0x366bb4acf54714e76fb18c3b851216e172bbc84c,True,False,True,True,False,True,False,1.25,70313580721430056997
0x366e7c96ef1e09f4ded3f04a0d3e17625dc11eeb,False,True,False,True,True,True,False,1.25,560889546659106827065
0x366f2abb9c86f601ad94172e9e79e5e35b55c59c,True,False,False,False,False,True,False,1.05,58723663262549877118
0x3670ef6086486facb0a3e09071043a2a6f467c73,True,False,False,True,False,True,False,1.1,72635605096319324048
0x36779c440e5131cb2caf1b0680610dfcb0e22096,False,True,False,False,True,False,False,1.05,126985557171551931788
0x367e9c3ac0e28c1536d5503de72bfea24fa4ed8a,False,True,False,True,True,True,False,1.25,6000000000000000000000
0x3680c1fcd7b029cd238b2d84d0266cd4e966efe2,True,True,False,True,False,True,False,1.1,2678048821670333836664
0x3680d37542158c2e7856855044a7fc61e8c92f53,True,False,True,True,False,True,False,1.25,61048456830906729920
0x3681aed90331bad3c7729e9c7c383f447b48d619,True,False,False,True,True,True,False,1.25,311908629590146972532
0x3683973eec7829d712eaf674a61153a186004f96,False,True,False,True,False,True,False,1.1,85712882028382395561
0x36872716b61772132dbbf1ff9fd67fb09ef20a8b,False,True,False,False,False,True,False,1.05,69823946425763253387
0x36885ec5123a065cb16dfb48d643d7c0f70ca5f3,True,True,True,True,True,True,False,1.5,162913120920044065087
0x368aedb06bb81adc81bdbf9368e5c72134394789,True,False,True,True,True,True,False,1.5,502484384371098428801
0x368d2789972a8e046fdc86668038e5b1ffc07019,True,False,False,False,True,True,False,1.1,66126882048017137095
0x368dc6add68b543a6a3f26702b0a04b9eb07520e,True,True,False,True,True,True,False,1.25,27369023745051315188
0x369b16136b1e59b8516e1e3aee6b9ff8f8123c2b,False,True,False,True,True,False,False,1.1,25973035015651902313
0x36a356215a8781d271d0d0286b4e83086980b5ba,True,False,True,True,False,True,False,1.25,97767257135252975786
0x36a9506ce70478bbcc3aed33d17ad9733191d372,True,False,False,False,False,True,False,1.05,209134573038733662997
0x36ab75710650754c32e4850d2ad050849ebb5899,True,True,True,True,True,True,False,1.5,41132567589848093803
0x36af22ee7d4ff3f1289e08804edc4df82d248a85,True,False,False,True,True,True,False,1.25,93587161357360017178
0x36b2310e0ab8a149e3f4b1d87a644869aba3bfd9,True,True,False,True,True,True,False,1.25,335876527197108032396
0x36b2b845a0c2fd77f4a42dfb84fe868fa245481f,True,False,True,True,False,True,False,1.25,22377733274731529178
0x36b46ae992684e4eb31f98a2f3528ebcc3d7b93c,False,True,False,True,True,False,False,1.1,25806830896166101041
0x36b75fc3be820b8689e9c371e9b637acff2439c4,False,True,False,False,True,True,False,1.1,72292901462242994626
0x36b80746b9c6ba3cd01324063af7017a530b7ab5,False,True,False,False,True,True,False,1.1,37553340744308407295
0x36bd6221c2016371c3af00071726578b91acb007,True,False,True,True,True,True,False,1.5,65923144601753961069
0x36c0583590cbb739750aa6f6d975a2d229266982,True,False,True,True,False,True,False,1.25,289317827182264807107
0x36c3ccc0c06f0351de5d3c3c9bf53b77045db860,False,True,False,False,True,True,False,1.1,87881288132107258093
0x36c5ddcda034d1dcb0889a1118384e2030abfd9f,False,True,False,False,True,True,False,1.1,53787658006050655501
0x36cb9c7c34f1fc9ae79da8276fa526353b52b355,False,True,False,True,False,True,False,1.1,148117153878017489887
0x36cd3b8884ba5a8b616d59b3d7af34ebff69da6e,True,False,False,True,True,True,False,1.25,163545956858187764738
0x36cfb5f46ed0719a430be87d6b0ec2953d5590bd,True,False,True,True,False,True,False,1.25,70776865104243199767
0x36d002cc7c835e85d8ccac44d9b49eb3664da4eb,False,True,False,False,False,False,False,1.0,21397435476073003002
0x36d312a77f2db341b6fd76eb3d0f1cfbc4215930,True,False,False,True,True,True,False,1.25,248589020406749966696
0x36d9a4d8867b272c977357a01886f71e9996f3a7,False,True,False,True,False,False,False,1.05,20143559255296576538
0x36dd77f64a2cd3605f47fde256db39062ee23420,False,True,False,False,True,False,False,1.05,21145245631664700170
0x36de990133d36d7e3df9a820aa3ede5a2320de71,True,True,True,True,True,True,True,1.5,160558966171499406528
0x36df210e3ae69f637ece4af772797139e25aba2e,True,True,True,True,True,True,False,1.5,1141146632962220110130
0x36dffc2ece10e7945e3983352323c2a4dbae1950,True,False,True,True,True,True,False,1.5,158919864885321146630
0x36e2be21ebc10c1734b6e1837a21a6d3b051e4e8,False,True,False,False,True,True,False,1.1,88106111324492800918
0x36e522590644e9a7b4a920820d64e7f848e96450,False,True,False,False,False,True,False,1.05,45660432452150779170
0x36e74a0575d8606664890df78df0770e9f277a3a,False,True,False,True,False,True,False,1.1,566041281146125470514
0x36f42acc1009e546fe1129d57eac4af7395b95a8,True,False,False,False,False,False,False,1.0,70909201608958284169
0x36f5712009b40958cce9a4efa7baf417034053c2,True,False,False,False,False,False,False,1.0,25424696671232826617
0x36f6e4aa6931fea80ca068ee99a43149ed6c8d76,True,False,True,True,True,True,False,1.5,6000000000000000000000
0x36f78cb19e851d597440a227f09ae810209f278d,True,False,True,True,False,True,False,1.25,47346425644019554113
0x36f9341462c20f0ac61ca519140335732a7f09fa,True,False,True,True,True,True,False,1.5,117450581394459973694
